beneficiary_id,asset_id,scheme_id,region_id,count,description
BEN_AUTO_ASSET_PARK_SNZ_389,ASSET_PARK_SNZ_389,SCH_AMRUT,REG_W219,5968,"Auto-estimated beneficiaries for Park O-Pkt. Opp. H.No. O-18/A2, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_390,ASSET_PARK_SNZ_390,SCH_AMRUT,REG_W219,5968,"Auto-estimated beneficiaries for Park O-Pkt. Opp. H.No. O.34/A3, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_391,ASSET_PARK_SNZ_391,SCH_AMRUT,REG_W219,5968,Auto-estimated beneficiaries for Park O-Pkt. Opp. H.No.O.23/A4 Dilshad Garden (park)
BEN_AUTO_ASSET_PARK_SNZ_392,ASSET_PARK_SNZ_392,SCH_AMRUT,REG_W219,5968,"Auto-estimated beneficiaries for Subhash Park , Kushtha Ashram, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_393,ASSET_PARK_SNZ_393,SCH_AMRUT,REG_W219,5968,Auto-estimated beneficiaries for Main Road Tahirpur-110095 (Ahilaya Bai) (park)
BEN_AUTO_ASSET_PARK_SNZ_394,ASSET_PARK_SNZ_394,SCH_AMRUT,REG_W219,5968,"Auto-estimated beneficiaries for Park Inforent Mpl School Laproshi Home , Tahirpur-110095 (park)"
BEN_AUTO_ASSET_PARK_SNZ_395,ASSET_PARK_SNZ_395,SCH_AMRUT,REG_W219,5968,"Auto-estimated beneficiaries for Park H.No.18 ,417 Main road , Mandir wala , Tahirpur-110095 (park)"
BEN_AUTO_ASSET_PARK_SNZ_396,ASSET_PARK_SNZ_396,SCH_AMRUT,REG_W219,5968,Auto-estimated beneficiaries for Green Belt  No. 1 Tahirpur  (Ambedker Park) (park)
BEN_AUTO_ASSET_PARK_SNZ_397,ASSET_PARK_SNZ_397,SCH_AMRUT,REG_W219,5968,Auto-estimated beneficiaries for Green Belt  Tahirpur (Bhagat Singh Park) (park)
BEN_AUTO_ASSET_PARK_SNZ_398,ASSET_PARK_SNZ_398,SCH_AMRUT,REG_W219,5968,"Auto-estimated beneficiaries for A & B - Block , Near Desu, Dilshad colony (Near Surkhsa Nursing Home) (park)"
BEN_AUTO_ASSET_PARK_SNZ_399,ASSET_PARK_SNZ_399,SCH_AMRUT,REG_W219,5968,Auto-estimated beneficiaries for Park DDA  Flat H. No. 292 & 294  New Seemapuri (park)
BEN_AUTO_ASSET_PARK_SNZ_400,ASSET_PARK_SNZ_400,SCH_AMRUT,REG_W219,5968,Auto-estimated beneficiaries for Park DDA  Flat H. No.143 & 173  New Seemapuri (park)
BEN_AUTO_ASSET_PARK_SNZ_401,ASSET_PARK_SNZ_401,SCH_AMRUT,REG_W219,5968,"Auto-estimated beneficiaries for Park E-Block, Mkt. Park, Dilshard Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_402,ASSET_PARK_SNZ_402,SCH_AMRUT,REG_W219,5968,"Auto-estimated beneficiaries for Green Area,Near Dilshad Colony (3 No. Gate) New SeemaPuri-110095 (park)"
BEN_AUTO_ASSET_PARK_SNZ_403,ASSET_PARK_SNZ_403,SCH_AMRUT,REG_W219,5968,Auto-estimated beneficiaries for Park & Water Body at New Seemapuri (park)
BEN_AUTO_ASSET_PARK_SNZ_404,ASSET_PARK_SNZ_404,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park A-1 H.No. 141, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_405,ASSET_PARK_SNZ_405,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park A-2 Market Wala , Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_406,ASSET_PARK_SNZ_406,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park A-2 Inside, H.No. 141, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_407,ASSET_PARK_SNZ_407,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park A-2, Subhash Souchalaya Wala, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_408,ASSET_PARK_SNZ_408,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park A-3, Near, H.No. 391, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_409,ASSET_PARK_SNZ_409,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park A-4, H.No. 249, Behind School, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_410,ASSET_PARK_SNZ_410,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park A-4, H.No. 391. Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_411,ASSET_PARK_SNZ_411,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park B-1, Near H.No. 391, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_412,ASSET_PARK_SNZ_412,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park B-2, Mkt. Wala , H. No. 250, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_413,ASSET_PARK_SNZ_413,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park B-2, H. No. 430, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_414,ASSET_PARK_SNZ_414,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park B-2, Community Wala, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_415,ASSET_PARK_SNZ_415,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park B-2, Sulabh Souchalaya Wala Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_416,ASSET_PARK_SNZ_416,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park B-3, near H.No. 141, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_417,ASSET_PARK_SNZ_417,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park B-4, Inside H.No. 359, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_418,ASSET_PARK_SNZ_418,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park B-4, Market Wala , H.No. 244, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_419,ASSET_PARK_SNZ_419,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park B-5, H.No. 349, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_420,ASSET_PARK_SNZ_420,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park Between B-5 & B-6, Wala Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_421,ASSET_PARK_SNZ_421,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park B-6, in Side, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_422,ASSET_PARK_SNZ_422,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park D-1, Near Mandir, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_423,ASSET_PARK_SNZ_423,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park D1, Indira Park, Near Mkt, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_424,ASSET_PARK_SNZ_424,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park D-2, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_425,ASSET_PARK_SNZ_425,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park near D-3, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_426,ASSET_PARK_SNZ_426,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park B-5, H.No.252 Green Belt, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_427,ASSET_PARK_SNZ_427,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park near B-5, Nursery, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_428,ASSET_PARK_SNZ_428,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park near B-6,H.No 239 Near Nursery Green Belt, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_429,ASSET_PARK_SNZ_429,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park E-1, , Gagan Cinema  Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_430,ASSET_PARK_SNZ_430,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park E-1, (Sadbhawana Park) Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_431,ASSET_PARK_SNZ_431,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park E-2,  (Mahila Park)  Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_432,ASSET_PARK_SNZ_432,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park E-Block, Flat No,. 121 Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_433,ASSET_PARK_SNZ_433,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park E-, Flat No, 221, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_434,ASSET_PARK_SNZ_434,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park E-Block , Park No. -3, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_435,ASSET_PARK_SNZ_435,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park E-3, Central Park Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_436,ASSET_PARK_SNZ_436,SCH_AMRUT,REG_W220,822,"Auto-estimated beneficiaries for Park E-4, Central Park Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_437,ASSET_PARK_SNZ_437,SCH_AMRUT,REG_W220,822,Auto-estimated beneficiaries for Green area at Kanchipura Village Nand Nagari (park)
BEN_AUTO_ASSET_PARK_SNZ_438,ASSET_PARK_SNZ_438,SCH_AMRUT,REG_W220,822,Auto-estimated beneficiaries for NHP Kanchipura - Nand Nagari (park)
BEN_AUTO_ASSET_PARK_SNZ_439,ASSET_PARK_SNZ_439,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park Near H.No. 243, Sunil Dariy, GIL (park)"
BEN_AUTO_ASSET_PARK_SNZ_440,ASSET_PARK_SNZ_440,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park Near H.No. 1761, Pal Wala Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_441,ASSET_PARK_SNZ_441,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park Near H.No. 240, Budh Mandir Wala Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_442,ASSET_PARK_SNZ_442,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for D.A.V. School Wala H. No. 168-145, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_443,ASSET_PARK_SNZ_443,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Behind Jal Board, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_444,ASSET_PARK_SNZ_444,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Behind Jal Board,Choti Pkt,, H.No. 65/80  Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_445,ASSET_PARK_SNZ_445,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Store Wala Park,  , LIG Flat,Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_446,ASSET_PARK_SNZ_446,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Kikar Wala Park, , LIG Flat Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_447,ASSET_PARK_SNZ_447,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Solanki Wala Park, Loni, H.No. 978 Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_448,ASSET_PARK_SNZ_448,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Mahila Park, H.No. 116, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_449,ASSET_PARK_SNZ_449,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Gulab Vatika 593, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_450,ASSET_PARK_SNZ_450,SCH_AMRUT,REG_W221,5504,Auto-estimated beneficiaries for Shishu Vatika Loni Road (park)
BEN_AUTO_ASSET_PARK_SNZ_451,ASSET_PARK_SNZ_451,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Pradhan Wala Park, H.No. 733,Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_452,ASSET_PARK_SNZ_452,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Sandeep Thekedar Wala Park, H.No. 881 Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_453,ASSET_PARK_SNZ_453,SCH_AMRUT,REG_W221,5504,Auto-estimated beneficiaries for Chhoti Pkt. H.No. 802  Loni Road (park)
BEN_AUTO_ASSET_PARK_SNZ_454,ASSET_PARK_SNZ_454,SCH_AMRUT,REG_W221,5504,Auto-estimated beneficiaries for Green Belt along with Shiv Mandir Loni Road (park)
BEN_AUTO_ASSET_PARK_SNZ_455,ASSET_PARK_SNZ_455,SCH_AMRUT,REG_W221,5504,Auto-estimated beneficiaries for DDA Mkt. LIG Flat 4 Nos. Chhoti Pkt.Loni Road (park)
BEN_AUTO_ASSET_PARK_SNZ_456,ASSET_PARK_SNZ_456,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 195 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_457,ASSET_PARK_SNZ_457,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No.202 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_458,ASSET_PARK_SNZ_458,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 210 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_459,ASSET_PARK_SNZ_459,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 17 & 19 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_460,ASSET_PARK_SNZ_460,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 33-35 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_461,ASSET_PARK_SNZ_461,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 49-50 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_462,ASSET_PARK_SNZ_462,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 65-66 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_463,ASSET_PARK_SNZ_463,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 89-90 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_464,ASSET_PARK_SNZ_464,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No.113-114 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_465,ASSET_PARK_SNZ_465,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 281 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_466,ASSET_PARK_SNZ_466,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 265 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_467,ASSET_PARK_SNZ_467,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 233-234 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_468,ASSET_PARK_SNZ_468,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 411-412 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_469,ASSET_PARK_SNZ_469,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 433 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_470,ASSET_PARK_SNZ_470,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 385 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_471,ASSET_PARK_SNZ_471,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 457 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_472,ASSET_PARK_SNZ_472,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 361 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_473,ASSET_PARK_SNZ_473,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No.481 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_474,ASSET_PARK_SNZ_474,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 505 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_475,ASSET_PARK_SNZ_475,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 337 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_476,ASSET_PARK_SNZ_476,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 657 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_477,ASSET_PARK_SNZ_477,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 649 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_478,ASSET_PARK_SNZ_478,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No.617 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_479,ASSET_PARK_SNZ_479,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 601MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_480,ASSET_PARK_SNZ_480,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No.745 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_481,ASSET_PARK_SNZ_481,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 721 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_482,ASSET_PARK_SNZ_482,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No. 769 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_483,ASSET_PARK_SNZ_483,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park H.No.697 MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_484,ASSET_PARK_SNZ_484,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park Near H.No. 793, MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_485,ASSET_PARK_SNZ_485,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park Near H.No.817, MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_486,ASSET_PARK_SNZ_486,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park Near H.No 673, MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_487,ASSET_PARK_SNZ_487,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park Near H.No.865, MIG Flat, Loni Road (Store wala) (park)"
BEN_AUTO_ASSET_PARK_SNZ_488,ASSET_PARK_SNZ_488,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park Near H.No. 889, MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_489,ASSET_PARK_SNZ_489,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park Near H.No. 108/109, MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_490,ASSET_PARK_SNZ_490,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park Near H.NO. 1009, MIG Flat Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_491,ASSET_PARK_SNZ_491,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park Near H.NO. 1067, MIG Flat Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_492,ASSET_PARK_SNZ_492,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for Park Near H.No.1100, MIG Flat, Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_493,ASSET_PARK_SNZ_493,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for DDA Flat, Pocket-I,  H.No. 835 MIG Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_494,ASSET_PARK_SNZ_494,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for DDA Flat, Pocket-II,  H.No. 586 MIG Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_495,ASSET_PARK_SNZ_495,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for DDA Flat, Pocket-III,  H.No. 418 MIG Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_496,ASSET_PARK_SNZ_496,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for DDA Flat, Pocket-IV,  H.No. 470 MIG Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_497,ASSET_PARK_SNZ_497,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for DDA Flat,Pocket-V,  H.No. 370 MIG Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_498,ASSET_PARK_SNZ_498,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for MIG Flate ,Pocket-I,  H.No. 706 MIG Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_499,ASSET_PARK_SNZ_499,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for MIG Flate ,Pocket-II,  H.No. 790 MIG Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_500,ASSET_PARK_SNZ_500,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for MIG Flate ,Pocket-III,  H.No. 790 MIG Loni Road (park)"
BEN_AUTO_ASSET_PARK_SNZ_501,ASSET_PARK_SNZ_501,SCH_AMRUT,REG_W221,5504,"Auto-estimated beneficiaries for MIG Flate Pocket-IV,   Ashok Nagar-110018 (park)"
BEN_AUTO_ASSET_PARK_SNZ_502,ASSET_PARK_SNZ_502,SCH_AMRUT,REG_W221,5504,Auto-estimated beneficiaries for Ram Park West  Jyoti Nagar-110094 (park)
BEN_AUTO_ASSET_PARK_SNZ_503,ASSET_PARK_SNZ_503,SCH_AMRUT,REG_W221,5504,Auto-estimated beneficiaries for Green belt at Wazirabad Road  Ashok Nagar-110018 (park)
BEN_AUTO_ASSET_PARK_SNZ_504,ASSET_PARK_SNZ_504,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park C-1, Near H. No. 399, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_505,ASSET_PARK_SNZ_505,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park C-2, Near H. No. 141, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_506,ASSET_PARK_SNZ_506,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park C-3, Near H. No. 580, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_507,ASSET_PARK_SNZ_507,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park Near nathu Colony (Barat ghar), Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_508,ASSET_PARK_SNZ_508,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park C-3, H.No. 189 Near Masjid,  Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_509,ASSET_PARK_SNZ_509,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park C-3, sulabh souchalaya Wala , Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_510,ASSET_PARK_SNZ_510,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park C-3, Near Police Station, Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_511,ASSET_PARK_SNZ_511,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park Near State Bank , Nand Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_512,ASSET_PARK_SNZ_512,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park Opp. H.No. 402,DDA Flats, M.S Park-110032 (park)"
BEN_AUTO_ASSET_PARK_SNZ_513,ASSET_PARK_SNZ_513,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park Opp. H.No. 388,DDA Flats, M.S Park-110032 (park)"
BEN_AUTO_ASSET_PARK_SNZ_514,ASSET_PARK_SNZ_514,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park Opp. H.No. 258,DDA Flats, M.S Park-110032 (park)"
BEN_AUTO_ASSET_PARK_SNZ_515,ASSET_PARK_SNZ_515,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park Opp. H.No. 291,DDA Flats, M.S Park-110032 (park)"
BEN_AUTO_ASSET_PARK_SNZ_516,ASSET_PARK_SNZ_516,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Satsang DDA Flats, M.S. Park, -110032 (park)"
BEN_AUTO_ASSET_PARK_SNZ_517,ASSET_PARK_SNZ_517,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Kunj Bihari Vatika DDA Flats, M.S.Park (park)"
BEN_AUTO_ASSET_PARK_SNZ_518,ASSET_PARK_SNZ_518,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park Opp. H.No. 81,DDA Flats, M.S Park-110032 (park)"
BEN_AUTO_ASSET_PARK_SNZ_519,ASSET_PARK_SNZ_519,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park Opp. H.No. 194,DDA Flats, M.S Park-110032 (park)"
BEN_AUTO_ASSET_PARK_SNZ_520,ASSET_PARK_SNZ_520,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park Opp. H.No. 288,DDA Flats, M.S Park-110032 (park)"
BEN_AUTO_ASSET_PARK_SNZ_521,ASSET_PARK_SNZ_521,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park Opp. H.No.66,DDA Flats, M.S Park-110032 (park)"
BEN_AUTO_ASSET_PARK_SNZ_522,ASSET_PARK_SNZ_522,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park Opp. H.No. 56,DDA Flats, M.S Park-110032 (park)"
BEN_AUTO_ASSET_PARK_SNZ_523,ASSET_PARK_SNZ_523,SCH_AMRUT,REG_W222,3824,"Auto-estimated beneficiaries for Park Opp. H.No. 37A,DDA Flats, M.S Park-110032 (park)"
