region_id,name,type,parent_region_id,population,lat,lon
GEO_IN_KA_252045_W28851,Mysore (M Corp.) - Ward No.46,ward,GEO_IN_KA_252045,,,
GEO_IN_KA_252021_W28216,Mangalore (M Corp.) - Ward No.5,ward,GEO_IN_KA_252021,,,
GEO_IN_KA_299416_W2890366,Ward26,ward,GEO_IN_KA_299416,,,
GEO_IN_KA_251813_W24704,Kudchi (TP) - Ward No.18,ward,GEO_IN_KA_251813,,,
GEO_IN_KA_251972_W1922505,Koratagere (TP) - Ward No.15,ward,GEO_IN_KA_251972,,,
GEO_IN_KA_251845_W26370,Basavana Bagevadi (TP) - Ward No.15,ward,GEO_IN_KA_251845,,,
GEO_IN_KA_251911_W30006,Bhatkal (TMC) - Ward No.14,ward,GEO_IN_KA_251911,,,
GEO_IN_KA_276600_W1302825,Ward No.153 (Padarayanapura),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_276604_W1296270,Ward-18,ward,GEO_IN_KA_276604,,,
GEO_IN_KA_276600_W1303143,Ward No.5 (Kogilu),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_252045_W28837,Mysore (M Corp.) - Ward No.32,ward,GEO_IN_KA_252045,,,
GEO_IN_KA_251930_W30854,Kudligi (TP) - Ward No.18,ward,GEO_IN_KA_251930,,,
GEO_IN_KA_252040_W65718,Virajpet -2 (Devanga Street),ward,GEO_IN_KA_252040,,,
GEO_IN_KA_252035_W28420,Puttur(TMC) - Ward No.16,ward,GEO_IN_KA_252035,,,
GEO_IN_KA_276543_W1295889,Ward-15,ward,GEO_IN_KA_276543,,,
GEO_IN_KA_251814_W24716,Raybag (TP) - Ward No.10,ward,GEO_IN_KA_251814,,,
GEO_IN_KA_252013_W27801,Alur (TP) - Ward No.11,ward,GEO_IN_KA_252013,,,
GEO_IN_KA_251965_W2176850,Chikmagalur-32,ward,GEO_IN_KA_251965,,,
GEO_IN_KA_251919_W30096,Ranibennur (Cmc) - Ward No.19,ward,GEO_IN_KA_251919,,,
GEO_IN_KA_251853_W2144731,Chittapura-15,ward,GEO_IN_KA_251853,,,
GEO_IN_KA_251878_W27827,Sindhnur (TMC) - Ward No.20,ward,GEO_IN_KA_251878,,,
GEO_IN_KA_251980_W64953,Gudibanda (TP) - Ward No.9,ward,GEO_IN_KA_251980,,,
GEO_IN_KA_252010_W27782,Arsikere (TMC) - Ward No.19,ward,GEO_IN_KA_252010,,,
GEO_IN_KA_251868_W27576,Homnabad (TMC) - Ward No.21,ward,GEO_IN_KA_251868,,,
GEO_IN_KA_276579_W1296046,Ward-15,ward,GEO_IN_KA_276579,,,
GEO_IN_KA_296954_W2890392,Ward 10,ward,GEO_IN_KA_296954,,,
GEO_IN_KA_251812_W2440110,Ward-26,ward,GEO_IN_KA_251812,,,
GEO_IN_KA_251818_W24759,Gokak (Cmc) - Ward No.1,ward,GEO_IN_KA_251818,,,
GEO_IN_KA_251848_W26974,Aland (TMC) - Ward No.18,ward,GEO_IN_KA_251848,,,
GEO_IN_KA_251973_W64917,Tumkur (Cmc) - Ward No.35,ward,GEO_IN_KA_251973,,,
GEO_IN_KA_251825_W2440116,Ward-17,ward,GEO_IN_KA_251825,,,
GEO_IN_KA_277668_W3046758,Ward 15,ward,GEO_IN_KA_277668,,,
GEO_IN_KA_252029_W3068758,ward No.18,ward,GEO_IN_KA_252029,,,
GEO_IN_KA_251899_W28651,Dandeli (Cmc) - Ward No.27,ward,GEO_IN_KA_251899,,,
GEO_IN_KA_251824_W25519,Belgaum (M Corp.) - Ward No.32,ward,GEO_IN_KA_251824,,,
GEO_IN_KA_251881_W27861,Gangawati (Cmc) - Ward No.12,ward,GEO_IN_KA_251881,,,
GEO_IN_KA_251922_W30440,Hospet (Cmc) - Ward No.20,ward,GEO_IN_KA_251922,,,
GEO_IN_KA_251844_W63445,Sindgi (TMC) - Ward No.5,ward,GEO_IN_KA_251844,,,
GEO_IN_KA_251809_W24449,Nipani (Cmc) - Ward No.16,ward,GEO_IN_KA_251809,,,
GEO_IN_KA_251983_W25748,Chintamani (Cmc) - Ward No.1,ward,GEO_IN_KA_251983,,,
GEO_IN_KA_251886_W27940,Gajendragarh (TMC) - Ward No.15,ward,GEO_IN_KA_251886,,,
GEO_IN_KA_276578_W1295456,Vidhya Nagar,ward,GEO_IN_KA_276578,,,
GEO_IN_KA_276537_W1296052,Ward No. 5,ward,GEO_IN_KA_276537,,,
GEO_IN_KA_251925_W30481,Siruguppa (TP) - Ward No.7,ward,GEO_IN_KA_251925,,,
GEO_IN_KA_276600_W1302826,Ward No.154 (Rayapuram),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251978_W2176854,Gauribidanur-24,ward,GEO_IN_KA_251978,,,
GEO_IN_KA_251916_W61276,Haveri (Cmc) - Ward No.5,ward,GEO_IN_KA_251916,,,
GEO_IN_KA_276516_W1296406,Kelageri,ward,GEO_IN_KA_276516,,,
GEO_IN_KA_248127_W27031,Kalaburagi (M Corp.) - Ward No.52,ward,GEO_IN_KA_248127,,,
GEO_IN_KA_251812_W24493,Athni (TMC) - Ward No.6,ward,GEO_IN_KA_251812,,,
GEO_IN_KA_301055_W3068460,ward No.16,ward,GEO_IN_KA_301055,,,
GEO_IN_KA_252052_W1920860,Tirumakudal - Narsipur (TP) - Ward No.22,ward,GEO_IN_KA_252052,,,
GEO_IN_KA_252052_W29101,Tirumakudal - Narsipur (TP) - Ward No.8,ward,GEO_IN_KA_252052,,,
GEO_IN_KA_251924_W61307,Kampli (TMC) - Ward No.9,ward,GEO_IN_KA_251924,,,
GEO_IN_KA_276611_W2179624,Ward-8,ward,GEO_IN_KA_276611,,,
GEO_IN_KA_251984_W1890487,Srinivaspur (TP) - Ward No. 19,ward,GEO_IN_KA_251984,,,
GEO_IN_KA_252035_W28425,Puttur(TMC) - Ward No.21,ward,GEO_IN_KA_252035,,,
GEO_IN_KA_251871_W27625,Lingsugur (TP) - Ward No.7,ward,GEO_IN_KA_251871,,,
GEO_IN_KA_299318_W3287790,Ward No.16,ward,GEO_IN_KA_299318,,,
GEO_IN_KA_299329_W3287832,Ward No.1,ward,GEO_IN_KA_299329,,,
GEO_IN_KA_251979_W25708,Chik Ballapur (Cmc) - Ward No.28,ward,GEO_IN_KA_251979,,,
GEO_IN_KA_252015_W65662,Hole Narsipur (TMC) - Ward No.15,ward,GEO_IN_KA_252015,,,
GEO_IN_KA_251983_W25764,Chintamani (Cmc) - Ward No.17,ward,GEO_IN_KA_251983,,,
GEO_IN_KA_251811_W24480,Chikodi (TMC) - Ward No.16,ward,GEO_IN_KA_251811,,,
GEO_IN_KA_251990_W2176836,Nelmangala-19,ward,GEO_IN_KA_251990,,,
GEO_IN_KA_251864_W27409,Basavakalyan (TMC) - Ward No.15,ward,GEO_IN_KA_251864,,,
GEO_IN_KA_251893_W2890380,Ward80,ward,GEO_IN_KA_251893,,,
GEO_IN_KA_251979_W25599,Chik Ballapur (Cmc) - Ward No.4,ward,GEO_IN_KA_251979,,,
GEO_IN_KA_297131_W2440203,Ward-8,ward,GEO_IN_KA_297131,,,
GEO_IN_KA_276560_W1296380,Somanath Temple,ward,GEO_IN_KA_276560,,,
GEO_IN_KA_276477_W1293410,18-Tulasigeri Galli,ward,GEO_IN_KA_276477,,,
GEO_IN_KA_252034_W28400,Beltangadi (TP) - Ward No.7,ward,GEO_IN_KA_252034,,,
GEO_IN_KA_276522_W1293497,Ward-3,ward,GEO_IN_KA_276522,,,
GEO_IN_KA_252035_W28406,Puttur(TMC) - Ward No.2,ward,GEO_IN_KA_252035,,,
GEO_IN_KA_251865_W63742,Bhalki (TMC) - Ward No.4,ward,GEO_IN_KA_251865,,,
GEO_IN_KA_251893_W28075,Hubli-Dharwad (M Corp.) - Ward No.37,ward,GEO_IN_KA_251893,,,
GEO_IN_KA_252010_W27786,Arsikere (TMC) - Ward No.23,ward,GEO_IN_KA_252010,,,
GEO_IN_KA_251892_W28036,Mundargi (TP) - Ward No.15,ward,GEO_IN_KA_251892,,,
GEO_IN_KA_253132_W29082,Saragur (TP) - Ward No.8,ward,GEO_IN_KA_253132,,,
GEO_IN_KA_299318_W3287794,Ward No.20,ward,GEO_IN_KA_299318,,,
GEO_IN_KA_251977_W25561,Kunigal (TMC) - Ward No.18,ward,GEO_IN_KA_251977,,,
GEO_IN_KA_251933_W61474,Challakere (TMC) - Ward No.20,ward,GEO_IN_KA_251933,,,
GEO_IN_KA_251829_W25889,Ramdurg (TMC) - Ward No.7,ward,GEO_IN_KA_251829,,,
GEO_IN_KA_252036_W1887211,Sulya (TP) - Ward No.12,ward,GEO_IN_KA_252036,,,
GEO_IN_KA_252050_W65867,Nanjangud (TMC) - Ward No.21,ward,GEO_IN_KA_252050,,,
GEO_IN_KA_301080_W3287831,Ward No.12,ward,GEO_IN_KA_301080,,,
GEO_IN_KA_251878_W27718,Sindhnur (TMC) - Ward No.5,ward,GEO_IN_KA_251878,,,
GEO_IN_KA_251964_W61598,Kadur (TMC) - Ward No.22,ward,GEO_IN_KA_251964,,,
GEO_IN_KA_251922_W30436,Hospet (Cmc) - Ward No.16,ward,GEO_IN_KA_251922,,,
GEO_IN_KA_252006_W26767,Maddur (TMC) - Ward No.3,ward,GEO_IN_KA_252006,,,
GEO_IN_KA_276464_W1295910,Ward No.19,ward,GEO_IN_KA_276464,,,
GEO_IN_KA_276541_W1296189,Ward-7,ward,GEO_IN_KA_276541,,,
GEO_IN_KA_251848_W26427,Aland (TMC) - Ward No.6,ward,GEO_IN_KA_251848,,,
GEO_IN_KA_251977_W25440,Kunigal (TMC) - Ward No.3,ward,GEO_IN_KA_251977,,,
GEO_IN_KA_276600_W1302829,Ward No.157 (K R Market ),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_276516_W1296405,Goudar Oni,ward,GEO_IN_KA_276516,,,
GEO_IN_KA_276544_W1296204,Nadagoudar Oni,ward,GEO_IN_KA_276544,,,
GEO_IN_KA_251977_W25553,Kunigal (TMC) - Ward No.14,ward,GEO_IN_KA_251977,,,
GEO_IN_KA_251951_W31732,Shimoga (Cmc) - Ward No.25,ward,GEO_IN_KA_251951,,,
GEO_IN_KA_297133_W2440148,Ward-7,ward,GEO_IN_KA_297133,,,
GEO_IN_KA_252010_W27776,Arsikere (TMC) - Ward No.13,ward,GEO_IN_KA_252010,,,
GEO_IN_KA_252056_W29202,Kollegal (Cmc) - Ward No.17,ward,GEO_IN_KA_252056,,,
GEO_IN_KA_276600_W1302696,Ward No. 24 (Hegganahalli),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_252002_W26722,Nagamangala (TP) - Ward No.13,ward,GEO_IN_KA_252002,,,
GEO_IN_KA_251926_W30501,Tekkalakote (TP) - Ward No.7,ward,GEO_IN_KA_251926,,,
GEO_IN_KA_251868_W27578,Homnabad (TMC) - Ward No.23,ward,GEO_IN_KA_251868,,,
GEO_IN_KA_251903_W28688,Yellapur (TP) - Ward No.1,ward,GEO_IN_KA_251903,,,
GEO_IN_KA_251938_W31135,Harihar (Cmc) - Ward No.8,ward,GEO_IN_KA_251938,,,
GEO_IN_KA_276544_W1296212,Jettingray Nagar,ward,GEO_IN_KA_276544,,,
GEO_IN_KA_276600_W1302844,Ward No.172 (Agaram),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251927_W30827,Bellary (Cmc) - Ward No.26,ward,GEO_IN_KA_251927,,,
GEO_IN_KA_251964_W61590,Kadur (TMC) - Ward No.14,ward,GEO_IN_KA_251964,,,
GEO_IN_KA_251909_W29982,Honavar (TP) - Ward No.8,ward,GEO_IN_KA_251909,,,
GEO_IN_KA_252004_W26752,Shrirangapattana (TMC) - Ward No.11,ward,GEO_IN_KA_252004,,,
GEO_IN_KA_251993_W2440239,Ward-33,ward,GEO_IN_KA_251993,,,
GEO_IN_KA_301082_W3068501,Ward 11,ward,GEO_IN_KA_301082,,,
GEO_IN_KA_276600_W1302812,Ward No.140 (Maruthi Mandir ward ),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251969_W25343,Sira (TMC) - Ward No.11,ward,GEO_IN_KA_251969,,,
GEO_IN_KA_276600_W1302775,Ward No.103 (White Field ),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251900_W28664,Karwar (Cmc) - Ward No.9,ward,GEO_IN_KA_251900,,,
GEO_IN_KA_251816_W1884218,Konnur (TP) - Ward No.19,ward,GEO_IN_KA_251816,,,
GEO_IN_KA_251900_W28659,Karwar (Cmc) - Ward No.4,ward,GEO_IN_KA_251900,,,
GEO_IN_KA_252018_W65693,Mudbidri (TMC) - Ward No.23,ward,GEO_IN_KA_252018,,,
GEO_IN_KA_276532_W1295872,Ward-21,ward,GEO_IN_KA_276532,,,
GEO_IN_KA_299329_W3287841,Ward No.10,ward,GEO_IN_KA_299329,,,
GEO_IN_KA_251921_W30115,Hoovina Hadagalli (TP) - Ward No.6,ward,GEO_IN_KA_251921,,,
GEO_IN_KA_252040_W65719,Virajpet-3 (Aarsu Nagar),ward,GEO_IN_KA_252040,,,
GEO_IN_KA_251922_W30433,Hospet (Cmc) - Ward No.13,ward,GEO_IN_KA_251922,,,
GEO_IN_KA_251983_W25759,Chintamani (Cmc) - Ward No.12,ward,GEO_IN_KA_251983,,,
GEO_IN_KA_276537_W1296070,Ward No.23,ward,GEO_IN_KA_276537,,,
GEO_IN_KA_251918_W1889347,Hirekerur (TP) - Ward No.17,ward,GEO_IN_KA_251918,,,
GEO_IN_KA_251837_W1724042,Badami (TP) - Ward No. 23,ward,GEO_IN_KA_251837,,,
GEO_IN_KA_251810_W63195,Sadalgi (TP) - Ward No.14,ward,GEO_IN_KA_251810,,,
GEO_IN_KA_251993_W2440215,Ward-9,ward,GEO_IN_KA_251993,,,
GEO_IN_KA_251951_W31353,Shimoga (Cmc) - Ward No.17,ward,GEO_IN_KA_251951,,,
GEO_IN_KA_276555_W1294252,Ward-1,ward,GEO_IN_KA_276555,,,
GEO_IN_KA_251855_W27345,Shahabad (TMC) - Ward No.18,ward,GEO_IN_KA_251855,,,
GEO_IN_KA_251977_W25547,Kunigal (TMC) - Ward No.11,ward,GEO_IN_KA_251977,,,
GEO_IN_KA_251943_W31231,Channagiri (TP) - Ward No.2,ward,GEO_IN_KA_251943,,,
GEO_IN_KA_251853_W27042,Chitapur (TP) - Ward No.4,ward,GEO_IN_KA_251853,,,
GEO_IN_KA_276600_W1302862,Ward No.190 (Devagiri Temple Ward ),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251992_W26497,Dod Ballapur (Cmc) - Ward No.27,ward,GEO_IN_KA_251992,,,
GEO_IN_KA_251814_W24710,Raybag (TP) - Ward No.4,ward,GEO_IN_KA_251814,,,
GEO_IN_KA_276519_W1293439,Ward-9,ward,GEO_IN_KA_276519,,,
GEO_IN_KA_251976_W25434,Turuvekere (TP) - Ward No.11,ward,GEO_IN_KA_251976,,,
GEO_IN_KA_251917_W30060,Byadgi (TMC) - Ward No.20,ward,GEO_IN_KA_251917,,,
GEO_IN_KA_251825_W25649,Khanapur (TP) - Ward No.8,ward,GEO_IN_KA_251825,,,
GEO_IN_KA_253130_W29187,Kollegal (Cmc) - Ward No.9,ward,GEO_IN_KA_253130,,,
GEO_IN_KA_251968_W32476,Chiknayakanhalli (TMC) - Ward No.1,ward,GEO_IN_KA_251968,,,
GEO_IN_KA_251942_W2178659,Honnali-17,ward,GEO_IN_KA_251942,,,
GEO_IN_KA_251855_W27348,Shahabad (TMC) - Ward No.21,ward,GEO_IN_KA_251855,,,
GEO_IN_KA_251899_W28646,Dandeli (Cmc) - Ward No.22,ward,GEO_IN_KA_251899,,,
GEO_IN_KA_251978_W25576,Gauribidanur (TMC) - Ward No.4,ward,GEO_IN_KA_251978,,,
GEO_IN_KA_251838_W26107,Guledgudda (TMC) - Ward No.6,ward,GEO_IN_KA_251838,,,
GEO_IN_KA_252001_W1891750,Krishnarajpet (TP) - Ward No.20,ward,GEO_IN_KA_252001,,,
GEO_IN_KA_251876_W27666,Raichur (Cmc) - Ward No.11,ward,GEO_IN_KA_251876,,,
GEO_IN_KA_251832_W25938,Jamkhandi (TMC) - Ward No.11,ward,GEO_IN_KA_251832,,,
GEO_IN_KA_276534_W1296338,Ward-9,ward,GEO_IN_KA_276534,,,
GEO_IN_KA_251937_W61498,Hiriyur (TMC) - Ward No.21,ward,GEO_IN_KA_251937,,,
GEO_IN_KA_251840_W1723950,Hungund (TP) - Ward No.23,ward,GEO_IN_KA_251840,,,
GEO_IN_KA_299416_W2890362,Ward22,ward,GEO_IN_KA_299416,,,
GEO_IN_KA_276516_W1296416,Laxmi Gudi Area (Parsanahalli-2),ward,GEO_IN_KA_276516,,,
GEO_IN_KA_251985_W65075,Kolar (Cmc) - Ward No.28,ward,GEO_IN_KA_251985,,,
GEO_IN_KA_252045_W28812,Mysore (M Corp.) - Ward No.7,ward,GEO_IN_KA_252045,,,
GEO_IN_KA_276559_W1296161,Adarsha Nagar,ward,GEO_IN_KA_276559,,,
GEO_IN_KA_251934_W31087,Chitradurga (Cmc) - Ward No.27,ward,GEO_IN_KA_251934,,,
GEO_IN_KA_251819_W25450,Sankeshwar (TMC) - Ward No.7,ward,GEO_IN_KA_251819,,,
GEO_IN_KA_251953_W1922585,Kundapura (TMC) - Ward No.22,ward,GEO_IN_KA_251953,,,
GEO_IN_KA_276600_W1302869,Ward No.197 (Srinagar),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251841_W26278,Ilkal (TMC) - Ward No.10,ward,GEO_IN_KA_251841,,,
GEO_IN_KA_276477_W1293402,10- Tulasigeri Toata,ward,GEO_IN_KA_276477,,,
GEO_IN_KA_276602_W1923186,Belluru (TP) - Ward No.3,ward,GEO_IN_KA_276602,,,
GEO_IN_KA_299317_W3044538,Ward 4,ward,GEO_IN_KA_299317,,,
GEO_IN_KA_251830_W63206,Mahalingpur (TMC) - Ward No.9,ward,GEO_IN_KA_251830,,,
GEO_IN_KA_251905_W29930,Sirsi (Cmc) - Ward No.27,ward,GEO_IN_KA_251905,,,
GEO_IN_KA_251919_W30097,Ranibennur (Cmc) - Ward No.20,ward,GEO_IN_KA_251919,,,
GEO_IN_KA_252010_W27764,Arsikere (TMC) - Ward No.1,ward,GEO_IN_KA_252010,,,
GEO_IN_KA_251814_W1866252,Raybag (TP) - Ward No.16,ward,GEO_IN_KA_251814,,,
GEO_IN_KA_251969_W25348,Sira (TMC) - Ward No.16,ward,GEO_IN_KA_251969,,,
GEO_IN_KA_251906_W29953,Ankola (TP) - Ward No.11,ward,GEO_IN_KA_251906,,,
GEO_IN_KA_252035_W28429,Puttur(TMC) - Ward No.25,ward,GEO_IN_KA_252035,,,
GEO_IN_KA_251994_W65103,Devanahalli (TMC) - Ward No.2,ward,GEO_IN_KA_251994,,,
GEO_IN_KA_251929_W61337,Sandur (TP) - Ward No.15,ward,GEO_IN_KA_251929,,,
GEO_IN_KA_301079_W3068525,Ward 7,ward,GEO_IN_KA_301079,,,
GEO_IN_KA_251948_W31298,Shikarpur (TMC) - Ward No.10,ward,GEO_IN_KA_251948,,,
GEO_IN_KA_251985_W64966,Kolar (Cmc) - Ward No.11,ward,GEO_IN_KA_251985,,,
GEO_IN_KA_252005_W65555,Mandya (Cmc) - Ward No.6,ward,GEO_IN_KA_252005,,,
GEO_IN_KA_251881_W27869,Gangawati (Cmc) - Ward No.20,ward,GEO_IN_KA_251881,,,
GEO_IN_KA_252029_W3068762,ward No.22,ward,GEO_IN_KA_252029,,,
GEO_IN_KA_276600_W1302720,Ward No.48 (Mahalakshmipuram),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251827_W25678,Bail Hongal (TMC) - Ward No.21,ward,GEO_IN_KA_251827,,,
GEO_IN_KA_251862_W2146591,Gurmatkal-18,ward,GEO_IN_KA_251862,,,
GEO_IN_KA_276526_W1293486,Ward No.15,ward,GEO_IN_KA_276526,,,
GEO_IN_KA_251979_W25604,Chik Ballapur (Cmc) - Ward No.9,ward,GEO_IN_KA_251979,,,
GEO_IN_KA_252036_W28438,Sulya (TP) - Ward No.7,ward,GEO_IN_KA_252036,,,
GEO_IN_KA_252042_W1920866,Piriyapatna (TP) - Ward No.19,ward,GEO_IN_KA_252042,,,
GEO_IN_KA_251941_W31194,Davanagere (Cmc) - Ward No.13,ward,GEO_IN_KA_251941,,,
GEO_IN_KA_251884_W27887,Nargund (TMC) - Ward No.5,ward,GEO_IN_KA_251884,,,
GEO_IN_KA_251979_W25601,Chik Ballapur (Cmc) - Ward No.6,ward,GEO_IN_KA_251979,,,
GEO_IN_KA_251827_W923093,Bail Hongal(TMC) - Ward No 27,ward,GEO_IN_KA_251827,,,
GEO_IN_KA_251955_W31767,Udupi (Cmc) - Ward No.21,ward,GEO_IN_KA_251955,,,
GEO_IN_KA_276522_W1293508,Ward-14,ward,GEO_IN_KA_276522,,,
GEO_IN_KA_251878_W27824,Sindhnur (TMC) - Ward No.17,ward,GEO_IN_KA_251878,,,
GEO_IN_KA_252051_W65893,Bannur (TMC) - Ward No.20,ward,GEO_IN_KA_252051,,,
GEO_IN_KA_251943_W31237,Channagiri (TP) - Ward No.8,ward,GEO_IN_KA_251943,,,
GEO_IN_KA_251996_W65125,Magadi (TMC) - Ward No.1,ward,GEO_IN_KA_251996,,,
GEO_IN_KA_251958_W31793,Karkal (TMC) - Ward No.5,ward,GEO_IN_KA_251958,,,
GEO_IN_KA_251863_W63722,Yadgir (TMC) - Ward No.11,ward,GEO_IN_KA_251863,,,
GEO_IN_KA_251924_W61309,Kampli (TMC) - Ward No.11,ward,GEO_IN_KA_251924,,,
GEO_IN_KA_251932_W1886157,Molakalmuru (TP) - Ward No.16,ward,GEO_IN_KA_251932,,,
GEO_IN_KA_251830_W63214,Mahalingpur (TMC) - Ward No.17,ward,GEO_IN_KA_251830,,,
GEO_IN_KA_301079_W3068531,Ward 13,ward,GEO_IN_KA_301079,,,
GEO_IN_KA_252005_W65578,Mandya (Cmc) - Ward No.29,ward,GEO_IN_KA_252005,,,
GEO_IN_KA_251888_W27998,Gadag-Betigeri (Cmc) - Ward No.35,ward,GEO_IN_KA_251888,,,
GEO_IN_KA_251893_W28094,Hubli-Dharwad (M Corp.) - Ward No.56,ward,GEO_IN_KA_251893,,,
GEO_IN_KA_251893_W28088,Hubli-Dharwad (M Corp.) - Ward No.50,ward,GEO_IN_KA_251893,,,
GEO_IN_KA_296976_W2440158,Ward-1,ward,GEO_IN_KA_296976,,,
GEO_IN_KA_276521_W1293465,Ward-12,ward,GEO_IN_KA_276521,,,
GEO_IN_KA_251842_W2440263,Ward-22,ward,GEO_IN_KA_251842,,,
GEO_IN_KA_276600_W1302840,Ward No.168 (Nilasandra),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_252040_W65721,Virajpet-5 (Mogaragalli),ward,GEO_IN_KA_252040,,,
GEO_IN_KA_251975_W64938,Tiptur (TMC) - Ward No.21,ward,GEO_IN_KA_251975,,,
GEO_IN_KA_251960_W31800,Koppa (TP) - Ward No.6,ward,GEO_IN_KA_251960,,,
GEO_IN_KA_276600_W3290564,Ward No.224(Hosa Road ),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_276516_W1296409,Hiltop Calony,ward,GEO_IN_KA_276516,,,
GEO_IN_KA_252056_W2959,Kollegal (Cmc) - Ward No.28,ward,GEO_IN_KA_252056,,,
GEO_IN_KA_248127_W27013,Kalaburagi (M Corp.) - Ward No.34,ward,GEO_IN_KA_248127,,,
GEO_IN_KA_251951_W31341,Shimoga (Cmc) - Ward No.5,ward,GEO_IN_KA_251951,,,
GEO_IN_KA_251876_W27661,Raichur (Cmc) - Ward No.6,ward,GEO_IN_KA_251876,,,
GEO_IN_KA_251839_W26131,Bagalkot (Cmc) - Ward No.7,ward,GEO_IN_KA_251839,,,
GEO_IN_KA_251838_W26112,Guledgudda (TMC) - Ward No.11,ward,GEO_IN_KA_251838,,,
GEO_IN_KA_251924_W61315,Kampli (TMC) - Ward No.17,ward,GEO_IN_KA_251924,,,
GEO_IN_KA_252009_W27749,Belur (TMC) - Ward No.3,ward,GEO_IN_KA_252009,,,
GEO_IN_KA_251881_W27878,Gangawati (Cmc) - Ward No.29,ward,GEO_IN_KA_251881,,,
GEO_IN_KA_251973_W64913,Tumkur (Cmc) - Ward No.31,ward,GEO_IN_KA_251973,,,
GEO_IN_KA_251901_W61015,Haliyal (TP) - Ward No.17,ward,GEO_IN_KA_251901,,,
GEO_IN_KA_251847_W26417,Talikota (TMC) - Ward No.19,ward,GEO_IN_KA_251847,,,
GEO_IN_KA_276539_W1296101,Ward 8- Bhuvaneshwari Nagara,ward,GEO_IN_KA_276539,,,
GEO_IN_KA_252012_W65632,Hassan (Cmc) - Ward No.25,ward,GEO_IN_KA_252012,,,
GEO_IN_KA_251953_W61569,Kundapura (TMC) - Ward No.8,ward,GEO_IN_KA_251953,,,
GEO_IN_KA_251979_W25610,Chik Ballapur (Cmc) - Ward No.15,ward,GEO_IN_KA_251979,,,
GEO_IN_KA_251878_W27832,Sindhnur (TMC) - Ward No.25,ward,GEO_IN_KA_251878,,,
GEO_IN_KA_251963_W32428,Birur (TMC) - Ward No.8,ward,GEO_IN_KA_251963,,,
GEO_IN_KA_251847_W26410,Talikota (TMC) - Ward No.12,ward,GEO_IN_KA_251847,,,
GEO_IN_KA_252015_W65664,Hole Narsipur (TMC) - Ward No.17,ward,GEO_IN_KA_252015,,,
GEO_IN_KA_251996_W65163,Magadi (TMC) - Ward No.20,ward,GEO_IN_KA_251996,,,
GEO_IN_KA_252037_W28747,"Madikeri-18(Junior College Road,Forest Ranger Quarters Area,Part Of Raghavendra Temple Road)",ward,GEO_IN_KA_252037,,,
GEO_IN_KA_252035_W28410,Puttur(TMC) - Ward No.6,ward,GEO_IN_KA_252035,,,
GEO_IN_KA_301081_W3068478,Ward 11,ward,GEO_IN_KA_301081,,,
GEO_IN_KA_251824_W25629,Belgaum (M Corp.) - Ward No.53,ward,GEO_IN_KA_251824,,,
GEO_IN_KA_276565_W1296072,G Quater South Side,ward,GEO_IN_KA_276565,,,
GEO_IN_KA_251891_W27999,Lakshmeshwar (TMC) - Ward No.1,ward,GEO_IN_KA_251891,,,
GEO_IN_KA_252008_W27746,Sakleshpur (TMC) - Ward No.23,ward,GEO_IN_KA_252008,,,
GEO_IN_KA_252037_W28742,"Madikeri-13(Gt Circle,Temple Road,Chamraj Villa,Jayanagar,Murnad Road)",ward,GEO_IN_KA_252037,,,
GEO_IN_KA_251831_W25918,Terdal (TP) - Ward No.11,ward,GEO_IN_KA_251831,,,
GEO_IN_KA_276600_W1302760,Ward No.88 (Kalkere),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251855_W27347,Shahabad (TMC) - Ward No.20,ward,GEO_IN_KA_251855,,,
GEO_IN_KA_276555_W1294255,Ward-4,ward,GEO_IN_KA_276555,,,
GEO_IN_KA_251942_W31222,Honnali (TP) - Ward No.6,ward,GEO_IN_KA_251942,,,
GEO_IN_KA_251860_W63711,Bhimarayanagudi (Nac) - Ward No.1,ward,GEO_IN_KA_251860,,,
GEO_IN_KA_251814_W1866254,Raybag (TP) - Ward No.18,ward,GEO_IN_KA_251814,,,
GEO_IN_KA_276600_W3290539,Ward No.199(Vidyapeeta ward ),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_252006_W26780,Maddur (TMC) - Ward No.16,ward,GEO_IN_KA_252006,,,
GEO_IN_KA_251828_W25694,Saundatti-Yellamma (TMC) - Ward No.14,ward,GEO_IN_KA_251828,,,
GEO_IN_KA_276577_W1295630,Ward No.12,ward,GEO_IN_KA_276577,,,
GEO_IN_KA_248127_W27000,Kalaburagi (M Corp.) - Ward No.21,ward,GEO_IN_KA_248127,,,
GEO_IN_KA_276601_W1296293,Ward-5,ward,GEO_IN_KA_276601,,,
